timestamp,sender,receiver,sender_x,sender_y,sender_z,receiver_x,receiver_y,receiver_z,distance,RSSI,SNR,LOS,building_obstacles,terrain_blocked,packet_status,drop_reason,latency_ms,packet_id,source,destination,hop_count,TTL
1788859929.690,3,2,14.970,-0.018,0.057,-0.003,-0.006,-0.057,14.973,-39.298,80.702,1,,0,received,,414.083,6c740b33-a99f-4498-b540-d488b41f71cc,3,2,0,3
1788859930.690,1,2,-14.983,-0.006,0.021,-0.003,-0.018,0.007,14.980,-39.303,80.697,1,,0,received,,404.864,90b66c1e-284d-4168-9ddc-e4fcdf517cce,1,2,0,3
1788859930.690,1,3,-14.983,-0.006,0.021,14.977,-0.029,0.019,29.960,-46.377,73.623,1,,0,received,,410.356,984142fb-670f-488b-8f52-8391d4f038be,1,3,0,3
1788859930.690,2,1,-0.003,-0.018,0.007,-14.983,-0.006,0.021,14.980,-39.303,80.697,1,,0,received,,397.712,3ce9a33b-fce4-4b32-a371-680e77d5e9ef,2,1,0,3
1788859930.691,2,3,-0.003,-0.018,0.007,14.977,-0.029,0.019,14.980,-39.303,80.697,1,,0,received,,406.140,6211a35c-0310-459c-b6a0-0b647639f4dd,2,3,0,3
1788859930.691,3,1,14.977,-0.029,0.019,-14.983,-0.006,0.021,29.960,-46.377,73.623,1,,0,received,,412.593,ab8f1e5b-dd23-47cd-aa26-df7b65154e64,3,1,0,3
1788859930.691,3,2,14.977,-0.029,0.019,-0.003,-0.018,0.007,14.980,-39.303,80.697,1,,0,received,,399.380,8b6063af-eb58-4dd8-b88a-1c4a19330659,3,2,0,3
1788859931.722,1,2,-14.983,-0.018,-0.035,-0.003,-0.029,-0.042,14.980,-39.303,80.697,1,,0,received,,409.743,d0257c2d-0b44-4a38-8627-5dfa27741919,1,2,0,3
1788859931.722,1,3,-14.983,-0.018,-0.035,14.985,-0.029,0.035,29.968,-46.380,73.620,1,,0,received,,401.378,2d81face-ec84-4074-b2ec-5add4461fb3a,1,3,0,3
1788859931.722,2,1,-0.003,-0.029,-0.042,-14.983,-0.018,-0.035,14.980,-39.303,80.697,1,,0,dropped,channel_loss,408.142,9828f483-11fe-45bb-8d87-2279a898780c,2,1,0,3
1788859931.723,2,3,-0.003,-0.029,-0.042,14.985,-0.029,0.035,14.988,-39.308,80.692,1,,0,received,,405.496,9828f483-11fe-45bb-8d87-2279a898780c,2,1,1,2
1788859931.723,3,1,14.985,-0.029,0.035,-14.983,-0.018,-0.035,29.968,-46.380,73.620,1,,0,received,,399.638,9828f483-11fe-45bb-8d87-2279a898780c,2,1,2,1
1788859931.723,2,3,-0.003,-0.029,-0.042,14.985,-0.029,0.035,14.988,-39.308,80.692,1,,0,received,,406.910,e9af02b3-3a69-4c02-adce-4f811c81a971,2,3,0,3
1788859931.723,3,1,14.985,-0.029,0.035,-14.983,-0.018,-0.035,29.968,-46.380,73.620,1,,0,received,,399.548,23a9f3ea-b77d-4c74-bfc9-c94d1c11f95b,3,1,0,3
1788859931.723,3,2,14.985,-0.029,0.035,-0.003,-0.029,-0.042,14.988,-39.308,80.692,1,,0,received,,407.766,fafa3d50-ed68-45ff-9b86-a0a411466e3d,3,2,0,3
1788859932.727,1,2,-14.983,-0.006,-0.032,-0.003,-0.029,-0.047,14.980,-39.303,80.697,1,,0,received,,413.252,74370f0a-2ae7-41a3-ab14-206446b99e2d,1,2,0,3
1788859932.727,1,3,-14.983,-0.006,-0.032,14.985,-0.040,0.033,29.968,-46.380,73.620,1,,0,received,,396.561,9fe3e88a-c160-4a7f-ae64-3dbfda005711,1,3,0,3
1788859932.727,2,1,-0.003,-0.029,-0.047,-14.983,-0.006,-0.032,14.980,-39.303,80.697,1,,0,received,,408.524,830bd398-f7e8-4900-9d20-ea196b2c8cc4,2,1,0,3
