time,uav_id,role,x,y,z,latitude,longitude,altitude,velocity,battery,mode,status,armed
1788859442.984,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859442.984,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859444.882,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859444.882,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859444.882,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859446.110,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859446.110,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859446.110,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859447.369,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859447.369,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859447.369,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859448.874,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859448.874,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859448.874,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859450.205,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859450.205,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859450.205,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859451.556,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
